probeID;probesetid;sequencesourceid;GeneSymbol;GeneName;wilcox.pvalue;FoldChange;wilcox.pvalue.ubc;FoldChange.ubc;FDR.wilcox.ubc;wilcox.pvalue.grng;FoldChange.grng;FDR.wilcox.grng;X7_HighlyReproducedProbeSets_Bonferroni;X599_ReproducedProbeSets_FDR;Laval_clusters;UBC_clusters;GRNG_clusters
X100129397_TGI_at;100129397_TGI_at;NM_013449;BAZ2A;bromodomain adjacent to zinc finger domain, 2A;0,00000002010000000000;0,812443037;0,026236583;0,893648529;0,049929935;0,164346936;1,13118536;0,282652175;0;0;NA;NA;NA
X100129421_TGI_at;100129421_TGI_at;NM_001098797;TOX2;TOX high mobility group box family member 2;0,00000044200000000000;0,715956572;2,84E-05;0,780858008;0,000484115;0,307230301;0,83019893;0,446439703;0;0;NA;NA;NA
X100129425_TGI_at;100129425_TGI_at;BC009467;;hypothetical protein BC009467;0,00000000006140000000;1,306715561;0,324732812;1,057232758;0,372858515;0,122857837;1,170131816;0,229149774;0;0;NA;NA;NA
X100129464_TGI_at;100129464_TGI_at;J05593;TIMP2;TIMP metallopeptidase inhibitor 2;0,00000000105000000000;1,541915214;0,029956483;1,141442686;0,05498277;0,00023763;1,410950586;0,004452797;0;0;NA;NA;NA
X100129540_TGI_at;100129540_TGI_at;BF115745;;;0,00000001390000000000;0,815181522;0,025145164;0,922601703;0,048383799;0,635603663;0,985951416;0,747431382;0;0;NA;NA;NA
X100129548_TGI_at;100129548_TGI_at;NM_001080779;MYO1C;myosin IC;0,00000087100000000000;0,805905579;0,000428415;0,846410418;0,002723432;0,086456258;1,103031739;0,179491513;0;0;NA;NA;NA
X100129555_TGI_at;100129555_TGI_at;NM_175610;TJP1;tight junction protein 1 (zona occludens 1);0,00000000051300000000;0,814491357;0,077393505;0,959875861;0,114737473;0,502203015;0,97618586;0,637495201;0;0;NA;NA;NA
X100129596_TGI_at;100129596_TGI_at;NM_001085451;LNP1;leukemia NUP98 fusion partner 1;0,00000031200000000000;0,7667823;0,119221309;0,894181508;0,161314139;0,234597793;0,923540616;0,367043051;0;0;NA;NA;NA
X100129602_TGI_at;100129602_TGI_at;NM_001033044;GLUL;glutamate-ammonia ligase (glutamine synthetase);0,00000000040700000000;1,448065265;0,136866188;1,155405261;0,18071271;0,038082294;1,298625512;0,099545202;0;0;NA;NA;NA
X100129656_TGI_at;100129656_TGI_at;NM_020166;MCCC1;methylcrotonoyl-Coenzyme A carboxylase 1 (alpha);0,00000000000350000000;1,315704934;4,43E-05;1,222141545;0,000631699;0,002886902;1,291706402;0,017893238;0;1;U2;U1;U1
X100129670_TGI_at;100129670_TGI_at;ENST00000352732;ABHD2;abhydrolase domain containing 2;0,00000000001540000000;1,462128474;0,011631769;1,165936553;0,027277267;0,001660524;1,342876119;0,012896073;0;1;U1;U1;U1
X100129691_TGI_at;100129691_TGI_at;NM_018129;PNPO;"pyridoxamine 5';-phosphate oxidase";0,00000074700000000000;1,27916938;0,024564352;1,106148586;0,047578669;0,066842161;1,150943951;0,148369342;0;0;NA;NA;NA
X100129742_TGI_at;100129742_TGI_at;NM_032866;CGNL1;cingulin-like 1;0,00000000297000000000;0,829152094;0,035495257;0,914483464;0,062446077;0,203149235;1,193254271;0,330514884;0;0;NA;NA;NA
X100129744_TGI_at;100129744_TGI_at;NM_153326;AKR1A1;aldo-keto reductase family 1, member A1 (aldehyde reductase);0,00000000001770000000;1,227442154;0,104408088;1,044601596;0,14535951;0,003653668;1,130997997;0,020560753;0;0;NA;NA;NA
X100129781_TGI_at;100129781_TGI_at;ENST00000381322;CLOCK;clock homolog (mouse);0,00000021800000000000;1,232433184;0,41110641;1,02336777;0,456580276;0,004595971;1,173900567;0,023853166;0;0;NA;NA;NA
X100129784_TGI_at;100129784_TGI_at;NM_014992;DAAM1;dishevelled associated activator of morphogenesis 1;0,00000011100000000000;0,792263974;0,000404769;0,892939248;0,002635498;0,462143696;0,941966648;0,598428739;0;0;NA;NA;NA
X100129867_TGI_at;100129867_TGI_at;NM_181785;SLC46A3;solute carrier family 46, member 3;0,00000000002920000000;1,339240161;9,66E-07;1,232046275;6,63E-05;0,274492264;1,086390747;0,411866186;0;0;NA;NA;NA
X100129877_TGI_at;100129877_TGI_at;ENST00000222690;H2AFV;H2A histone family, member V;0,00000000378000000000;0,810408887;0,601941484;0,962323973;0,63587591;0,57904816;0,973885693;0,700552635;0;0;NA;NA;NA
X100129909_TGI_at;100129909_TGI_at;AF151858;TMED5;transmembrane emp24 protein transport domain containing 5;0,00000000061700000000;1,340259583;0,016881957;1,106056919;0,035962027;0,000656787;1,310925745;0,007427454;0;1;U2;U1;U1
X100129915_TGI_at;100129915_TGI_at;NM_001033047;NPNT;nephronectin;0,00000000000016800000;0,740484044;0,074819269;0,934846534;0,11200302;0,843026037;0,996948947;0,905389176;0;0;NA;NA;NA
X100129925_TGI_at;100129925_TGI_at;NM_005399;PRKAB2;protein kinase, AMP-activated, beta 2 non-catalytic subunit;0,00000041300000000000;0,793790082;0,379278337;0,955010227;0,426522708;0,173607521;0,901318993;0,296679236;0;0;NA;NA;NA
X100129931_TGI_at;100129931_TGI_at;ENST00000377058;CXorf24;chromosome X open reading frame 24;0,00000006000000000000;0,808859669;0,238891819;0,940390989;0,287837906;0,442606018;0,936867012;0,579650222;0;0;NA;NA;NA
X100129938_TGI_at;100129938_TGI_at;NM_013231;FLRT2;fibronectin leucine rich transmembrane protein 2;0,00000005840000000000;0,670321972;0,214902634;0,839244899;0,263911579;0,024581037;0,740230642;0,072950903;0;0;NA;NA;NA
X100129969_TGI_at;100129969_TGI_at;NM_021097;SLC8A1;solute carrier family 8 (sodium/calcium exchanger), member 1;0,00000031200000000000;1,249444099;0,021463156;1,123733108;0,04307332;0,348497017;1,088227381;0,486868611;0;0;NA;NA;NA
X100129979_TGI_at;100129979_TGI_at;NM_005471;GNPDA1;glucosamine-6-phosphate deaminase 1;0,00000000002080000000;1,294932276;0,026443224;1,092381817;0,05016275;0,089895036;1,143211234;0,184145191;0;0;NA;NA;NA
X100129997_TGI_at;100129997_TGI_at;NM_006994;BTN3A3;butyrophilin, subfamily 3, member A3;0,00000001080000000000;0,777584641;0,133280366;0,934455124;0,17692005;0,883640065;0,998749543;0,933455238;0;0;NA;NA;NA
X100130009_TGI_at;100130009_TGI_at;NM_014038;BZW2;basic leucine zipper and W2 domains 2;0,00000000009340000000;1,251287556;0,003371859;1,110104334;0,011403465;0,107219939;1,175062591;0,208174617;0;0;NA;NA;NA
X100130024_TGI_at;100130024_TGI_at;NM_005964;MYH10;myosin, heavy chain 10, non-muscle;0,00000000004660000000;0,789908574;0,576525867;1,000011497;0,611633598;0,048807143;0,890943897;0,118721072;0;0;NA;NA;NA
X100130034_TGI_at;100130034_TGI_at;NM_016310;POLR3K;polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa;0,00000014800000000000;1,222619836;0,016785068;1,106923718;0,035826671;0,41805304;1,069223619;0,560243222;0;0;NA;NA;NA
X100130036_TGI_at;100130036_TGI_at;BC021675;TSPAN2;tetraspanin 2;0,00000007060000000000;0,719865064;0,0630447;0,83838934;0,097870787;0,008831116;0,742952414;0,036964527;0;0;NA;NA;NA
X100130054_TGI_at;100130054_TGI_at;NM_001080545;PPP1R1C;protein phosphatase 1, regulatory (inhibitor) subunit 1C;0,00000000000003540000;2,377196691;1,16E-05;1,861726726;0,000294785;0,000297835;1,970596899;0,004872704;0;1;U4;U2;U1
X100130055_TGI_at;100130055_TGI_at;DA393531;LIPA;lipase A, lysosomal acid, cholesterol esterase;0,00000000000140000000;2,159390879;0,000122768;1,577757674;0,001188283;0,000429707;2,181062122;0,005893387;0;1;U5;U1;U1
X100130076_TGI_at;100130076_TGI_at;NM_000837;GRINA;glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding);0,00000000003790000000;1,314347204;0,493672452;1,013285862;0,533570192;0,003653668;1,212990237;0,020560753;0;0;NA;NA;NA
X100130080_TGI_at;100130080_TGI_at;NM_021734;SLC25A19;solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19;0,00000000006500000000;1,469502492;1,43E-05;1,253239138;0,000331475;0,01269629;1,274741153;0,046447382;0;1;U1;U2;U1
X100130092_TGI_at;100130092_TGI_at;NM_000609;CXCL12;chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1);0,00000000226000000000;0,622306712;0,492987169;0,927956304;0,533187129;0,024581037;0,696727471;0,072950903;0;0;NA;NA;NA
X100130110_TGI_at;100130110_TGI_at;AF038185;;;0,00000001900000000000;0,671001099;0,004499816;0,799183369;0,014039599;0,01554453;0,765877882;0,052959853;0;0;NA;NA;NA
X100130123_TGI_at;100130123_TGI_at;ENST00000253707;SLC6A6;solute carrier family 6 (neurotransmitter transporter, taurine), member 6;0,00000000044700000000;1,373856871;0,026436227;1,133886903;0,05016275;0,33768758;1,119569586;0,479456859;0;0;NA;NA;NA
X100130150_TGI_at;100130150_TGI_at;U48296;PTP4A1;protein tyrosine phosphatase type IVA, member 1;0,00000006860000000000;1,302067528;0,00770199;1,114747157;0,020498359;0,18024766;1,10929093;0,304954439;0;0;NA;NA;NA
X100130164_TGI_at;100130164_TGI_at;NM_001040409;MTHFD2;methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase;0,00000000022100000000;1,556938624;0,057616059;1,138513588;0,09125138;0,849099163;1,02859888;0,906474529;0;0;NA;NA;NA
X100130174_TGI_at;100130174_TGI_at;BC039435;UBE2F;ubiquitin-conjugating enzyme E2F (putative);0,00000000000000188000;1,385141402;0,468713109;1,024692103;0,510703972;0,22530743;1,066611765;0,356838254;0;0;NA;NA;NA
X100130182_TGI_at;100130182_TGI_at;ENST00000381414;TMC5;transmembrane channel-like 5;0,00000035500000000000;1,378914415;0,255546423;1,075222954;0,304370333;0,086710607;1,162302654;0,179491513;0;0;NA;NA;NA
X100130186_TGI_at;100130186_TGI_at;NM_032857;LACTB;lactamase, beta;0,00000101000000000000;1,371190033;0,006237006;1,179016707;0,017556218;0,002719171;1,407317907;0,017251748;0;1;U1;U1;U1
X100130192_TGI_at;100130192_TGI_at;NM_001188;BAK1;BCL2-antagonist/killer 1;0,00000074700000000000;1,201057704;0,693227388;0,99656659;0,720786836;0,000446526;1,292208449;0,006049403;0;0;NA;NA;NA
X100130232_TGI_at;100130232_TGI_at;NM_138957;MAPK1;mitogen-activated protein kinase 1;0,00000083400000000000;1,328599363;0,9307231;0,998697214;0,936827155;0,00919586;1,275810814;0,038004115;0;0;NA;NA;NA
X100130258_TGI_at;100130258_TGI_at;NM_001337;CX3CR1;chemokine (C-X3-C motif) receptor 1;0,00000000001050000000;0,516611485;0,088394549;0,85701348;0,127813203;0,57904816;1,141918916;0,700552635;0;0;NA;NA;NA
X100130266_TGI_at;100130266_TGI_at;NM_001859;SLC31A1;solute carrier family 31 (copper transporters), member 1;0,00000000000000040600;1,707121772;0,001746334;1,218866421;0,007300763;0,000345371;1,46602123;0,005300617;0;1;U2;U1;U1
X100130282_TGI_at;100130282_TGI_at;NM_025074;FRAS1;Fraser syndrome 1;0,00000000178000000000;0,700437624;0,09349449;0,850382913;0,133569477;0,320446876;0,8906524;0,461483593;0;0;NA;NA;NA
X100130288_TGI_at;100130288_TGI_at;NM_005202;COL8A2;collagen, type VIII, alpha 2;0,00000000000000058200;2,004041336;1,75E-06;1,511710713;9,27E-05;0,006224908;1,369001394;0,028702256;0;1;U1;U1;U1
X100130305_TGI_at;100130305_TGI_at;NM_025144;ALPK1;alpha-kinase 1;0,00000000000044200000;1,420914862;0,000169682;1,162312497;0,001435503;0,849099163;1,025205074;0,906474529;0;0;NA;NA;NA
X100130312_TGI_at;100130312_TGI_at;NM_004095;EIF4EBP1;eukaryotic translation initiation factor 4E binding protein 1;0,00000000000007580000;1,53633929;0,038037942;1,11163345;0,065911982;0,149505026;1,133581106;0,264174725;0;0;NA;NA;NA
X100130334_TGI_at;100130334_TGI_at;NM_020809;ARHGAP20;Rho GTPase activating protein 20;0,00000009640000000000;0,769936158;0,22136805;0,93191869;0,270566211;0,709599351;0,954947719;0,803597578;0;0;NA;NA;NA
X100130349_TGI_at;100130349_TGI_at;ENST00000313060;;FP2025;0,00000001730000000000;0,683442609;0,000203273;0,73023667;0,001640436;0,940656418;1,021857552;0,965520903;0;0;NA;NA;NA
X100130355_TGI_at;100130355_TGI_at;AI417595;;;0,00000002350000000000;0,588970505;0,032598151;0,808944178;0,058433727;0,927501324;0,877419963;0,959350695;0;0;NA;NA;NA
X100130393_TGI_at;100130393_TGI_at;NM_199331;HOMER2;homer homolog 2 (Drosophila);0,00000015700000000000;1,458490183;0,056168997;1,148606435;0,089634839;0,013942384;1,303023742;0,049653374;0;0;NA;NA;NA
X100130396_TGI_at;100130396_TGI_at;AK126467;PDE1C;phosphodiesterase 1C, calmodulin-dependent 70kDa;0,00000000016100000000;0,713463761;0,048564501;0,896988472;0,079696226;0,940656418;1,008027861;0,965520903;0;0;NA;NA;NA
X100130406_TGI_at;100130406_TGI_at;NM_007195;POLI;polymerase (DNA directed) iota;0,00000016700000000000;0,746761584;0,441838545;0,949926023;0,485690869;0,926061411;0,9695301;0,959350695;0;0;NA;NA;NA
X100130415_TGI_at;100130415_TGI_at;NM_016500;CXorf26;chromosome X open reading frame 26;0,00000000025400000000;1,218721178;0,051212907;1,05427861;0,083153249;0,004027359;1,178949491;0,021963076;0;0;NA;NA;NA
X100130496_TGI_at;100130496_TGI_at;BC110332;ZNF507;zinc finger protein 507;0,00000071300000000000;0,823345052;0,028252839;0,90770573;0,052635203;0,241271938;0,868688485;0,374575845;0;0;NA;NA;NA
X100130520_TGI_at;100130520_TGI_at;NM_000509;FGG;fibrinogen gamma chain;0,00000000000004740000;9,506954282;0,000124125;2,601879775;0,001194195;0,001064102;2,539577616;0,009747097;0;1;U8;U1;U1
X100130524_TGI_at;100130524_TGI_at;AK056826;;;0,00000000000000033200;3,393041728;1,62E-12;3,54538848;2,61E-09;3,44E-06;2,75081346;0,000832852;1;1;U7;U4;U3
X100130545_TGI_at;100130545_TGI_at;BC009478;DCUN1D1;DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae);0,00000000227000000000;1,302023098;0,000626754;1,177431227;0,003556386;0,33768758;1,076369399;0,479456859;0;0;NA;NA;NA
X100130551_TGI_at;100130551_TGI_at;AF506757;AIFM2;apoptosis-inducing factor, mitochondrion-associated, 2;0,00000000008220000000;1,423170621;0,000437317;1,211137391;0,002760548;0,015374349;1,172142342;0,052959853;0;0;NA;NA;NA
X100130566_TGI_at;100130566_TGI_at;BC047374;SLC36A4;solute carrier family 36 (proton/amino acid symporter), member 4;0,00000000263000000000;1,420207185;0,004431732;1,178468677;0,013867448;0,234597793;1,133606465;0,367043051;0;0;NA;NA;NA
X100130580_TGI_at;100130580_TGI_at;NM_058195;CDKN2A;cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4);0,00000000026400000000;1,648931046;6,51E-08;1,676145359;9,69E-06;0,032083057;1,345533043;0,088319445;0;0;NA;NA;NA
X100130599_TGI_at;100130599_TGI_at;NM_005128;DOPEY2;dopey family member 2;0,00000000202000000000;1,282257138;0,022796678;1,117172981;0,045131261;0,348497017;1,070684889;0,486868611;0;0;NA;NA;NA
X100130604_TGI_at;100130604_TGI_at;AB089319;NIPA1;non imprinted in Prader-Willi/Angelman syndrome 1;0,00000017900000000000;1,356686555;0,29919023;1,05733139;0,3486226;0,055034692;1,143881812;0,12937769;0;0;NA;NA;NA
X100130626_TGI_at;100130626_TGI_at;BX538111;;hypothetical protein LOC283904;0,00000013500000000000;0,688112063;0,030597543;0,802234857;0,055904694;0,924555569;0,987945204;0,959350695;0;0;NA;NA;NA
X100130660_TGI_at;100130660_TGI_at;BC020911;;;0,00000000001980000000;0,733944572;0,404616994;0,956057561;0,450304065;0,754854076;1,102260809;0,840087944;0;0;NA;NA;NA
X100130675_TGI_at;100130675_TGI_at;NM_003263;TLR1;toll-like receptor 1;0,00000000042000000000;1,38883481;0,023141098;1,127997433;0,045422509;0,299373904;1,164787431;0,437985516;0;0;NA;NA;NA
X100130701_TGI_at;100130701_TGI_at;BC002480;SRD5A3;steroid 5 alpha-reductase 3;0,00000000002920000000;1,427146969;0,030358762;1,112683018;0,055499882;0,234597793;1,12966482;0,367043051;0;0;NA;NA;NA
X100130704_TGI_at;100130704_TGI_at;AF010236;;;0,00000000037600000000;0,690163802;0,017530499;0,803239608;0,036808338;0,470967706;0,927869487;0,606928795;0;0;NA;NA;NA
X100130706_TGI_at;100130706_TGI_at;H51497;MAPRE2;microtubule-associated protein, RP/EB family, member 2;0,00000000024800000000;0,78348698;0,013228583;0,855375373;0,030047513;0,979396399;0,987122389;0,987556719;0;0;NA;NA;NA
X100130725_TGI_at;100130725_TGI_at;NM_080548;PTPN6;protein tyrosine phosphatase, non-receptor type 6;0,00000000017600000000;1,375763526;0,01776739;1,117252811;0,037208576;0,021964693;1,249739638;0,067549815;0;0;NA;NA;NA
X100130728_TGI_at;100130728_TGI_at;ENST00000359203;RRAGD;Ras-related GTP binding D;0,00000000000000006120;1,610310501;1,76E-05;1,301234916;0,000366485;0,008379773;1,359257484;0,035724879;0;1;U6;U1;U1
X100130731_TGI_at;100130731_TGI_at;AK000969;KLF7;Kruppel-like factor 7 (ubiquitous);0,00000000169000000000;0,79597231;0,015730028;0,904093106;0,034117012;0,784830893;0,982244028;0,861549716;0;0;NA;NA;NA
X100130756_TGI_at;100130756_TGI_at;NM_170692;RASAL2;RAS protein activator like 2;0,00000010600000000000;1,264398306;0,001616049;1,191357499;0,006865836;0,074175285;1,162878745;0,161422649;0;0;NA;NA;NA
X100130761_TGI_at;100130761_TGI_at;AF062481;DHCR7;7-dehydrocholesterol reductase;0,00000000027400000000;1,430730969;0,22801032;1,089980202;0,276581581;0,000806993;1,559051637;0,008256949;0;0;NA;NA;NA
X100130766_TGI_at;100130766_TGI_at;AF230393;TRIM27;tripartite motif-containing 27;0,00000000648000000000;1,285427286;0,188470656;1,045972514;0,236634563;0,013270593;1,160694473;0,048111498;0;0;NA;NA;NA
X100130774_TGI_at;100130774_TGI_at;NM_013343;LOH3CR2A;loss of heterozygosity, 3, chromosomal region 2, gene A;0,00000046500000000000;0,666223945;0,010730868;0,81633288;0,025848719;0,759495311;1,033229132;0,842344593;0;0;NA;NA;NA
X100130832_TGI_at;100130832_TGI_at;NM_138804;C2orf65;chromosome 2 open reading frame 65;0,00000000000002400000;2,37650304;5,98E-07;1,804792656;4,70E-05;3,00E-05;1,903845107;0,001805101;0;1;U5;U2;U1
X100130854_TGI_at;100130854_TGI_at;ENST00000362010;VEPH1;ventricular zone expressed PH domain homolog 1 (zebrafish);0,00000014100000000000;1,234987395;0,013873289;1,172271829;0,031000594;0,016349104;1,506812643;0,055233924;0;0;NA;NA;NA
X100130907_TGI_at;100130907_TGI_at;DQ457059;;;0,00000000064500000000;1,2278144;0,007934042;1,10103276;0,020960178;0,255009933;1,058834576;0,38934013;0;0;NA;NA;NA
X100130932_TGI_at;100130932_TGI_at;L25259;CD86;CD86 molecule;0,00000000000006290000;1,755735769;0,000109657;1,383726283;0,001094198;0,008707469;1,476311979;0,036926544;0;1;U6;U3;U1
X100130993_TGI_at;100130993_TGI_at;NM_024829;;hypothetical protein FLJ22662;0,00000000000290000000;1,541482937;2,34E-05;1,310286274;0,000435318;0,000256336;1,634630349;0,004600156;0;1;U2;U2;U1
X100130995_TGI_at;100130995_TGI_at;BC000049;TMEM38B;transmembrane protein 38B;0,00000000139000000000;1,392115527;0,003268833;1,240192246;0,011184127;0,289772413;1,108075143;0,428607841;0;0;NA;NA;NA
X100131018_TGI_at;100131018_TGI_at;ENST00000367853;MPZL1;myelin protein zero-like 1;0,00000013100000000000;1,22447872;0,055428835;1,074000497;0,08861465;0,080609435;1,115805655;0,170587136;0;0;NA;NA;NA
X100131077_TGI_at;100131077_TGI_at;NM_016245;HSD17B11;hydroxysteroid (17-beta) dehydrogenase 11;0,00000000023700000000;1,256085428;2,86E-05;1,152360044;0,000484849;0,007500138;1,220344282;0,03302315;0;1;U3;U2;U1
X100131087_TGI_at;100131087_TGI_at;AB208946;ALOX5;arachidonate 5-lipoxygenase;0,00000000000994000000;1,731010953;0,002244503;1,281355777;0,008591489;0,000371641;1,757728165;0,00537129;0;1;U2;U1;U1
X100131098_TGI_at;100131098_TGI_at;NM_019063;EML4;echinoderm microtubule associated protein like 4;0,00000000004460000000;1,262403737;0,00260307;1,146595773;0,009458504;0,007948708;1,176073101;0,034341403;0;1;U2;U1;U1
X100131136_TGI_at;100131136_TGI_at;AK091196;ARHGAP24;Rho GTPase activating protein 24;0,00000000002480000000;0,798327286;0,009726645;0,915336236;0,024189026;0,806687836;1,041767768;0,879551723;0;0;NA;NA;NA
X100131143_TGI_at;100131143_TGI_at;BC012049;CYP1B1;cytochrome P450, family 1, subfamily B, polypeptide 1;0,00000000000000000006;4,006838212;3,30E-11;2,565330203;2,13E-08;0,003371616;1,611062172;0,019650484;0;1;U8;U4;U1
X100131149_TGI_at;100131149_TGI_at;NM_024901;DENND2D;DENN/MADD domain containing 2D;0,00000000032800000000;1,323167938;0,038133346;1,089097806;0,066006324;0,030508302;1,218665273;0,086003807;0;0;NA;NA;NA
X100131156_TGI_at;100131156_TGI_at;BX119451;;;0,00000019200000000000;1,844221759;0,140775035;1,288120683;0,184663386;1,72E-05;2,225427816;0,001749595;0;0;NA;NA;NA
X100131174_TGI_at;100131174_TGI_at;ENST00000179259;C12orf5;chromosome 12 open reading frame 5;0,00000000000017000000;1,655889706;3,46E-05;1,338717906;0,000541936;0,000469144;1,348910794;0,006121661;0;1;U2;U2;U1
X100131211_TGI_at;100131211_TGI_at;AK001074;;;0,00000000179000000000;0,655754186;0,148589606;0,812618853;0,193028739;0,284058212;1,1565084;0,421122179;0;0;NA;NA;NA
X100131212_TGI_at;100131212_TGI_at;NM_012396;PHLDA3;pleckstrin homology-like domain, family A, member 3;0,00000000000065200000;1,546410065;0,009105886;1,198502029;0,023054415;0,002337491;1,411735268;0,016063395;0;1;U4;U1;U1
X100131218_TGI_at;100131218_TGI_at;NM_003370;VASP;vasodilator-stimulated phosphoprotein;0,00000003040000000000;1,384614815;0,279577061;1,0847604;0,328380783;0,107895631;1,198053258;0,208857428;0;0;NA;NA;NA
